target0,gi|740708756|ref|WP_038494044.1|;gi|586951346|gb|AHK03134.1|;gi|806955613|gb|AKC08921.1|,83.333,83.33,6,1,0,2,7,153,158,7.3,18.0
target0,gi|740711639|ref|WP_038496926.1|,83.333,83.33,6,1,0,1,6,475,480,10,17.6
target0,gi|490566321|ref|WP_004431341.1|;gi|358004935|gb|EHJ97262.1|;gi|586952661|gb|AHK04449.1|;gi|806956882|gb|AKC10190.1|,75.000,75.00,8,0,1,2,7,113,120,10,17.6
target0,gi|586953146|gb|AHK04933.1|,83.333,83.33,6,1,0,1,6,444,449,10,17.6
target0,gi|740708805|ref|WP_038494093.1|;gi|586951382|gb|AHK03170.1|;gi|806955644|gb|AKC08952.1|,80.000,100.00,5,1,0,2,6,290,294,15,17.2
target0,gi|489606683|ref|WP_003511124.1|;gi|358007751|gb|EHK00074.1|;gi|586951511|gb|AHK03299.1|;gi|806955766|gb|AKC09074.1|;gi|945791116|gb|KQY45106.1|;gi|1046078568|gb|OCI95173.1|,83.333,83.33,6,1,0,2,7,30,35,15,17.2
target0,gi|489606683|ref|WP_003511124.1|;gi|358007751|gb|EHK00074.1|;gi|586951511|gb|AHK03299.1|;gi|806955766|gb|AKC09074.1|;gi|945791116|gb|KQY45106.1|;gi|1046078568|gb|OCI95173.1|,100.000,100.00,2,0,0,5,6,198,199,14874, 9.5
target0,gi|503526925|ref|WP_013761096.1|;gi|325062227|gb|ADY65917.1|;gi|586952628|gb|AHK04416.1|;gi|806956848|gb|AKC10156.1|;gi|945786914|gb|KQY40921.1|;gi|1046075063|gb|OCI91711.1|;gi|1046118118|gb|OCJ34310.1|;gi|1046129071|gb|OCJ45179.1|;gi|1046133064|gb|OCJ49148.1|;gi|1046143825|gb|OCJ59821.1|;gi|1137564100|gb|OMP70102.1|,83.333,83.33,6,1,0,1,6,198,203,15,17.2
target0,gi|740712063|ref|WP_038497350.1|;gi|586953354|gb|AHK05141.1|,80.000,100.00,5,1,0,2,6,500,504,21,16.8
target0,gi|740712063|ref|WP_038497350.1|;gi|586953354|gb|AHK05141.1|,100.000,100.00,2,0,0,6,7,713,714,21462, 9.1
target0,gi|740706893|ref|WP_038492182.1|;gi|586950584|gb|AHK02373.1|;gi|806954878|gb|AKC08187.1|,83.333,83.33,6,1,0,1,6,204,209,21,16.8
target0,gi|740710186|ref|WP_038495474.1|;gi|806956908|gb|AKC10216.1|,83.333,83.33,6,1,0,1,6,490,495,21,16.8
target0,gi|586952689|gb|AHK04477.1|,83.333,83.33,6,1,0,1,6,460,465,21,16.8
target0,gi|740710497|ref|WP_038495785.1|;gi|586951310|gb|AHK03098.1|;gi|806955577|gb|AKC08885.1|,80.000,100.00,5,1,0,2,6,304,308,21,16.8
target0,gi|740710497|ref|WP_038495785.1|;gi|586951310|gb|AHK03098.1|;gi|806955577|gb|AKC08885.1|,100.000,100.00,2,0,0,6,7,69,70,21535, 9.1
target0,gi|489608519|ref|WP_003512960.1|;gi|325060654|gb|ADY64345.1|;gi|358007450|gb|EHJ99773.1|;gi|586949517|gb|AHK01306.1|;gi|767038748|gb|KJF74552.1|;gi|806953804|gb|AKC07113.1|;gi|945798934|gb|KQY52893.1|;gi|1046077441|gb|OCI94066.1|;gi|1046119694|gb|OCJ35876.1|;gi|1046141304|gb|OCJ57318.1|;gi|1046141634|gb|OCJ57644.1|;gi|1046151827|gb|OCJ67738.1|;gi|1137567487|gb|OMP73476.1|,83.333,83.33,6,1,0,1,6,298,303,21,16.8
target0,gi|490566645|ref|WP_004431665.1|;gi|358003611|gb|EHJ95942.1|;gi|586952032|gb|AHK03820.1|;gi|806956271|gb|AKC09579.1|;gi|1046081961|gb|OCI98516.1|;gi|1137566069|gb|OMP72061.1|,83.333,83.33,6,1,0,1,6,155,160,21,16.8
target0,gi|740711958|ref|WP_038497245.1|;gi|586953291|gb|AHK05078.1|;gi|806957497|gb|AKC10804.1|,80.000,100.00,5,1,0,2,6,70,74,21,16.8
target0,gi|740711285|ref|WP_038496572.1|;gi|586952991|gb|AHK04778.1|;gi|806957203|gb|AKC10510.1|,80.000,100.00,5,1,0,2,6,45,49,21,16.8
target0,gi|740707233|ref|WP_038492522.1|;gi|586950833|gb|AHK02622.1|;gi|806955115|gb|AKC08424.1|,100.000,100.00,4,0,0,2,5,165,168,30,16.3
target0,gi|740706266|ref|WP_038491555.1|;gi|586950085|gb|AHK01874.1|;gi|806954407|gb|AKC07716.1|,100.000,100.00,4,0,0,2,5,1183,1186,30,16.3
target0,gi|740706266|ref|WP_038491555.1|;gi|586950085|gb|AHK01874.1|;gi|806954407|gb|AKC07716.1|,80.000,80.00,5,1,0,2,6,1125,1129,647,12.9
target0,gi|489610822|ref|WP_003515263.1|;gi|358005092|gb|EHJ97418.1|;gi|586949584|gb|AHK01373.1|;gi|806953929|gb|AKC07238.1|;gi|1046084773|gb|OCJ01305.1|;gi|1046139917|gb|OCJ55939.1|;gi|1046143590|gb|OCJ59588.1|;gi|1046151685|gb|OCJ67596.1|,100.000,100.00,4,0,0,2,5,487,490,30,16.3
target0,gi|489610822|ref|WP_003515263.1|;gi|358005092|gb|EHJ97418.1|;gi|586949584|gb|AHK01373.1|;gi|806953929|gb|AKC07238.1|;gi|1046084773|gb|OCJ01305.1|;gi|1046139917|gb|OCJ55939.1|;gi|1046143590|gb|OCJ59588.1|;gi|1046151685|gb|OCJ67596.1|,66.667,66.67,6,2,0,1,6,854,859,7000,10.4
target0,gi|740709647|ref|WP_038494935.1|;gi|586952349|gb|AHK04137.1|;gi|806956572|gb|AKC09880.1|,100.000,100.00,4,0,0,2,5,335,338,30,16.3
target0,gi|740710303|ref|WP_038495591.1|;gi|586952756|gb|AHK04544.1|;gi|806956976|gb|AKC10284.1|,100.000,100.00,4,0,0,2,5,145,148,30,16.3
target0,gi|740710303|ref|WP_038495591.1|;gi|586952756|gb|AHK04544.1|;gi|806956976|gb|AKC10284.1|,100.000,100.00,4,0,0,2,5,430,433,30,16.3
target0,gi|740710303|ref|WP_038495591.1|;gi|586952756|gb|AHK04544.1|;gi|806956976|gb|AKC10284.1|,100.000,100.00,4,0,0,4,7,17,20,62,15.5
target0,gi|586949936|gb|AHK01725.1|,100.000,100.00,4,0,0,2,5,594,597,30,16.3
target0,gi|586949936|gb|AHK01725.1|,80.000,80.00,5,1,0,3,7,126,130,1465,12.1
target0,gi|489611617|ref|WP_003516058.1|;gi|358005520|gb|EHJ97846.1|;gi|1046136129|gb|OCJ52180.1|;gi|1046140311|gb|OCJ56332.1|;gi|1046151372|gb|OCJ67283.1|,100.000,100.00,4,0,0,2,5,592,595,30,16.3
target0,gi|489611617|ref|WP_003516058.1|;gi|358005520|gb|EHJ97846.1|;gi|1046136129|gb|OCJ52180.1|;gi|1046140311|gb|OCJ56332.1|;gi|1046151372|gb|OCJ67283.1|,80.000,80.00,5,1,0,3,7,124,128,1465,12.1
target0,gi|740703999|ref|WP_038489288.1|;gi|586948170|gb|AHJ99958.1|;gi|806952525|gb|AKC05834.1|,100.000,100.00,4,0,0,2,5,470,473,30,16.3
target0,gi|740707525|ref|WP_038492814.1|;gi|586949594|gb|AHK01383.1|,100.000,100.00,4,0,0,2,5,241,244,30,16.3
target0,gi|489610186|ref|WP_003514627.1|;gi|358005776|gb|EHJ98101.1|;gi|586948367|gb|AHK00156.1|;gi|806952711|gb|AKC06020.1|;gi|1046118675|gb|OCJ34864.1|,71.429,71.43,7,2,0,1,7,440,446,30,16.3
target0,gi|518393855|ref|WP_019564062.1|;gi|586949066|gb|AHK00855.1|;gi|806953374|gb|AKC06683.1|;gi|945800156|gb|KQY54115.1|;gi|1046077936|gb|OCI94561.1|;gi|1046119738|gb|OCJ35920.1|;gi|1046142405|gb|OCJ58415.1|;gi|1046145943|gb|OCJ61929.1|;gi|1046152223|gb|OCJ68134.1|;gi|1137567617|gb|OMP73606.1|,100.000,100.00,4,0,0,2,5,495,498,30,16.3
target0,gi|518393855|ref|WP_019564062.1|;gi|586949066|gb|AHK00855.1|;gi|806953374|gb|AKC06683.1|;gi|945800156|gb|KQY54115.1|;gi|1046077936|gb|OCI94561.1|;gi|1046119738|gb|OCJ35920.1|;gi|1046142405|gb|OCJ58415.1|;gi|1046145943|gb|OCJ61929.1|;gi|1046152223|gb|OCJ68134.1|;gi|1137567617|gb|OMP73606.1|,100.000,100.00,4,0,0,1,4,25,28,62,15.5
target0,gi|646821970|ref|WP_025593019.1|;gi|806953525|gb|AKC06834.1|;gi|945799227|gb|KQY53186.1|;gi|1046077688|gb|OCI94313.1|;gi|1046119449|gb|OCJ35631.1|;gi|1046152080|gb|OCJ67991.1|,100.000,100.00,4,0,0,2,5,70,73,30,16.3
target0,gi|586949223|gb|AHK01012.1|;gi|806953517|gb|AKC06826.1|,100.000,100.00,4,0,0,2,5,166,169,30,16.3
target0,gi|740707468|ref|WP_038492757.1|,100.000,100.00,4,0,0,2,5,163,166,30,16.3
target0,gi|586949230|gb|AHK01019.1|,100.000,100.00,4,0,0,2,5,59,62,30,16.3
target0,gi|740705830|ref|WP_038491119.1|;gi|586949684|gb|AHK01473.1|;gi|806954021|gb|AKC07330.1|,100.000,100.00,4,0,0,2,5,452,455,30,16.3
target0,gi|740706033|ref|WP_038491322.1|;gi|586949846|gb|AHK01635.1|;gi|806954174|gb|AKC07483.1|,100.000,100.00,4,0,0,2,5,474,477,30,16.3
target0,gi|740706033|ref|WP_038491322.1|;gi|586949846|gb|AHK01635.1|;gi|806954174|gb|AKC07483.1|,80.000,80.00,5,1,0,1,5,679,683,186,14.2
target0,gi|503401896|ref|WP_013636557.1|;gi|325061386|gb|ADY65077.1|;gi|586950207|gb|AHK01996.1|;gi|806954520|gb|AKC07829.1|,100.000,100.00,4,0,0,2,5,350,353,30,16.3
target0,gi|499194968|ref|WP_010892508.1|;gi|10955164|ref|NP_059820.1|;gi|2773265|gb|AAC72022.1|;gi|11124689|emb|CAC15176.1|;gi|586953524|gb|AHK05310.1|;gi|806957733|gb|AKC11039.1|;gi|983038407|gb|KWT81961.1|;gi|1046123970|gb|OCJ40105.1|,100.000,100.00,4,0,0,2,5,338,341,30,16.3
target0,gi|499194968|ref|WP_010892508.1|;gi|10955164|ref|NP_059820.1|;gi|2773265|gb|AAC72022.1|;gi|11124689|emb|CAC15176.1|;gi|586953524|gb|AHK05310.1|;gi|806957733|gb|AKC11039.1|;gi|983038407|gb|KWT81961.1|;gi|1046123970|gb|OCJ40105.1|,100.000,100.00,4,0,0,3,6,81,84,43,15.9
target0,gi|518396641|ref|WP_019566848.1|;gi|586952258|gb|AHK04046.1|;gi|806956481|gb|AKC09789.1|,100.000,100.00,4,0,0,2,5,325,328,30,16.3
target0,gi|740709511|ref|WP_038494799.1|;gi|586952256|gb|AHK04044.1|;gi|806956479|gb|AKC09787.1|,100.000,100.00,4,0,0,2,5,262,265,30,16.3
target0,gi|740708869|ref|WP_038494157.1|;gi|586951568|gb|AHK03356.1|;gi|806955819|gb|AKC09127.1|,100.000,100.00,4,0,0,2,5,246,249,30,16.3
target0,gi|503401602|ref|WP_013636263.1|;gi|325060924|gb|ADY64615.1|;gi|586949751|gb|AHK01540.1|;gi|806954082|gb|AKC07391.1|;gi|945787657|gb|KQY41660.1|;gi|1046084647|gb|OCJ01179.1|;gi|1046126730|gb|OCJ42854.1|;gi|1046136303|gb|OCJ52354.1|;gi|1046140135|gb|OCJ56156.1|;gi|1046151555|gb|OCJ67466.1|;gi|1137567810|gb|OMP73798.1|,100.000,100.00,4,0,0,2,5,138,141,30,16.3
target0,gi|490566987|ref|WP_004432007.1|;gi|358003725|gb|EHJ96056.1|;gi|586952152|gb|AHK03940.1|;gi|806956384|gb|AKC09692.1|;gi|1046082754|gb|OCI99297.1|,100.000,100.00,4,0,0,2,5,491,494,30,16.3
target0,gi|749308155|ref|WP_040132285.1|;gi|586953485|gb|AHK05271.1|;gi|806957694|gb|AKC11000.1|;gi|983038298|gb|KWT81852.1|;gi|1046123998|gb|OCJ40133.1|,100.000,100.00,4,0,0,2,5,265,268,30,16.3
target0,gi|489610699|ref|WP_003515140.1|;gi|325059839|gb|ADY63530.1|;gi|358006061|gb|EHJ98386.1|;gi|586948671|gb|AHK00460.1|;gi|806952993|gb|AKC06302.1|;gi|1046118418|gb|OCJ34607.1|;gi|1046141134|gb|OCJ57149.1|;gi|1046143147|gb|OCJ59148.1|;gi|1046152563|gb|OCJ68474.1|,100.000,100.00,4,0,0,2,5,27,30,30,16.3
target0,gi|740706902|ref|WP_038492191.1|;gi|586950590|gb|AHK02379.1|;gi|806954884|gb|AKC08193.1|,100.000,100.00,4,0,0,2,5,292,295,30,16.3
target0,gi|489613370|ref|WP_003517811.1|;gi|358003917|gb|EHJ96247.1|;gi|586951126|gb|AHK02914.1|;gi|806955399|gb|AKC08707.1|;gi|1046075919|gb|OCI92564.1|;gi|1046116895|gb|OCJ33097.1|;gi|1046129781|gb|OCJ45886.1|;gi|1046133870|gb|OCJ49951.1|;gi|1137565448|gb|OMP71443.1|,100.000,100.00,4,0,0,2,5,278,281,30,16.3
target0,gi|499194887|ref|WP_010892427.1|;gi|10955083|ref|NP_059739.1|;gi|2665708|gb|AAB88468.1|;gi|586953436|gb|AHK05222.1|;gi|806957645|gb|AKC10951.1|;gi|983038340|gb|KWT81894.1|;gi|1046124041|gb|OCJ40176.1|,100.000,100.00,4,0,0,2,5,384,387,30,16.3
target0,gi|740706513|ref|WP_038491802.1|;gi|586950280|gb|AHK02069.1|;gi|806954590|gb|AKC07899.1|,100.000,100.00,4,0,0,2,5,494,497,30,16.3
target0,gi|489606693|ref|WP_003511134.1|;gi|358007754|gb|EHK00077.1|;gi|586951514|gb|AHK03302.1|;gi|806955769|gb|AKC09077.1|;gi|945791118|gb|KQY45108.1|;gi|1137564499|gb|OMP70500.1|,100.000,100.00,4,0,0,2,5,259,262,30,16.3
target0,gi|740708095|ref|WP_038493383.1|;gi|806955207|gb|AKC08515.1|,100.000,100.00,4,0,0,2,5,501,504,30,16.3
target0,gi|740711747|ref|WP_038497034.1|;gi|586953188|gb|AHK04975.1|,100.000,100.00,4,0,0,2,5,201,204,30,16.3
target0,gi|489606835|ref|WP_003511276.1|;gi|358007856|gb|EHK00179.1|;gi|586951622|gb|AHK03410.1|;gi|806955870|gb|AKC09178.1|,83.333,83.33,6,1,0,2,7,93,98,30,16.3
target0,gi|489608861|ref|WP_003513302.1|;gi|325061350|gb|ADY65041.1|;gi|358006267|gb|EHJ98591.1|;gi|586950170|gb|AHK01959.1|;gi|806954485|gb|AKC07794.1|;gi|1046149145|gb|OCJ65077.1|,100.000,100.00,4,0,0,2,5,238,241,30,16.3
target0,gi|518395280|ref|WP_019565487.1|;gi|586949373|gb|AHK01162.1|;gi|806953664|gb|AKC06973.1|;gi|1046077570|gb|OCI94195.1|;gi|1046151951|gb|OCJ67862.1|,100.000,100.00,4,0,0,2,5,391,394,30,16.3
target0,gi|740711058|ref|WP_038496345.1|;gi|586952894|gb|AHK04681.1|;gi|806957105|gb|AKC10412.1|,100.000,100.00,4,0,0,2,5,18,21,30,16.3
target0,gi|740708803|ref|WP_038494091.1|;gi|586951381|gb|AHK03169.1|;gi|806955643|gb|AKC08951.1|,100.000,100.00,4,0,0,2,5,241,244,30,16.3
target0,gi|586950929|gb|AHK02717.1|,100.000,100.00,4,0,0,2,5,430,433,30,16.3
target0,gi|586949877|gb|AHK01666.1|,100.000,100.00,4,0,0,2,5,162,165,30,16.3
target0,gi|489610108|ref|WP_003514549.1|;gi|325059504|gb|ADY63195.1|;gi|358005733|gb|EHJ98058.1|;gi|586948321|gb|AHK00110.1|;gi|806952668|gb|AKC05977.1|;gi|945799981|gb|KQY53940.1|;gi|1046080724|gb|OCI97289.1|;gi|1046118717|gb|OCJ34906.1|;gi|1046131382|gb|OCJ47476.1|;gi|1046134553|gb|OCJ50618.1|;gi|1046152899|gb|OCJ68810.1|;gi|1137566523|gb|OMP72512.1|,100.000,100.00,4,0,0,2,5,181,184,30,16.3
target0,gi|503401710|ref|WP_013636371.1|;gi|325061070|gb|ADY64761.1|;gi|806954204|gb|AKC07513.1|,100.000,100.00,4,0,0,2,5,159,162,30,16.3
target0,gi|740704582|ref|WP_038489871.1|;gi|586948681|gb|AHK00470.1|;gi|806953003|gb|AKC06312.1|,100.000,100.00,4,0,0,2,5,29,32,30,16.3
target0,gi|740709442|ref|WP_038494730.1|;gi|586952191|gb|AHK03979.1|;gi|806956418|gb|AKC09726.1|,100.000,100.00,4,0,0,2,5,104,107,30,16.3
target0,gi|489611532|ref|WP_003515973.1|;gi|325061076|gb|ADY64767.1|;gi|358005467|gb|EHJ97793.1|;gi|586949883|gb|AHK01672.1|;gi|806954210|gb|AKC07519.1|;gi|1046126598|gb|OCJ42722.1|;gi|1046136170|gb|OCJ52221.1|;gi|1046140269|gb|OCJ56290.1|;gi|1046151413|gb|OCJ67324.1|,100.000,100.00,4,0,0,2,5,324,327,30,16.3
target0,gi|740704175|ref|WP_038489464.1|;gi|586948307|gb|AHK00096.1|;gi|806952655|gb|AKC05964.1|,100.000,100.00,4,0,0,2,5,205,208,30,16.3
target0,gi|586951132|gb|AHK02920.1|,100.000,100.00,4,0,0,2,5,119,122,30,16.3
target0,gi|586951132|gb|AHK02920.1|,100.000,100.00,4,0,0,4,7,178,181,62,15.5
target0,gi|740705721|ref|WP_038491010.1|;gi|586949582|gb|AHK01371.1|;gi|806953927|gb|AKC07236.1|;gi|1046139915|gb|OCJ55937.1|;gi|1046143592|gb|OCJ59590.1|,100.000,100.00,4,0,0,2,5,19,22,30,16.3
target0,gi|646833453|ref|WP_025595982.1|;gi|1046076087|gb|OCI92732.1|;gi|1046117066|gb|OCJ33268.1|;gi|1046146226|gb|OCJ62210.1|,100.000,100.00,4,0,0,2,5,109,112,30,16.3
target0,gi|646833453|ref|WP_025595982.1|;gi|1046076087|gb|OCI92732.1|;gi|1046117066|gb|OCJ33268.1|;gi|1046146226|gb|OCJ62210.1|,100.000,100.00,4,0,0,4,7,168,171,62,15.5
target0,gi|586951500|gb|AHK03288.1|,100.000,100.00,4,0,0,2,5,220,223,30,16.3
target0,gi|740706954|ref|WP_038492243.1|;gi|586950622|gb|AHK02411.1|;gi|806954915|gb|AKC08224.1|,100.000,100.00,4,0,0,2,5,176,179,30,16.3
target0,gi|740706954|ref|WP_038492243.1|;gi|586950622|gb|AHK02411.1|;gi|806954915|gb|AKC08224.1|,66.667,66.67,6,2,0,1,6,136,141,425,13.4
target0,gi|489606664|ref|WP_003511105.1|;gi|358007740|gb|EHK00063.1|;gi|1137564725|gb|OMP70726.1|,100.000,100.00,4,0,0,2,5,213,216,30,16.3
target0,gi|740706845|ref|WP_038492134.1|;gi|586950550|gb|AHK02339.1|;gi|806954845|gb|AKC08154.1|,100.000,100.00,4,0,0,2,5,277,280,30,16.3
target0,gi|489607972|ref|WP_003512413.1|;gi|358007140|gb|EHJ99463.1|;gi|586949207|gb|AHK00996.1|;gi|806953501|gb|AKC06810.1|,100.000,100.00,4,0,0,2,5,269,272,30,16.3
target0,gi|489606973|ref|WP_003511414.1|;gi|325063156|gb|ADY66846.1|;gi|358007981|gb|EHK00304.1|;gi|586951750|gb|AHK03538.1|;gi|806955995|gb|AKC09303.1|;gi|945791414|gb|KQY45404.1|;gi|1046078770|gb|OCI95375.1|;gi|1046121774|gb|OCJ37938.1|;gi|1046128506|gb|OCJ44618.1|;gi|1046132030|gb|OCJ48117.1|;gi|1046147608|gb|OCJ63559.1|;gi|1137564288|gb|OMP70289.1|,100.000,100.00,4,0,0,2,5,122,125,30,16.3
target0,gi|489613611|ref|WP_003518052.1|;gi|358003555|gb|EHJ95886.1|;gi|586951973|gb|AHK03761.1|;gi|806956214|gb|AKC09522.1|,100.000,100.00,4,0,0,2,5,108,111,30,16.3
target0,gi|489613728|ref|WP_003518169.1|;gi|358003410|gb|EHJ95742.1|;gi|586952320|gb|AHK04108.1|;gi|806956543|gb|AKC09851.1|;gi|945786333|gb|KQY40343.1|;gi|1046074432|gb|OCI91087.1|;gi|1046125838|gb|OCJ41968.1|;gi|1046140882|gb|OCJ56901.1|;gi|1046143027|gb|OCJ59029.1|;gi|1046144885|gb|OCJ60874.1|;gi|1137564931|gb|OMP70930.1|,100.000,100.00,4,0,0,2,5,285,288,30,16.3
target0,gi|740711014|ref|WP_038496301.1|;gi|586952878|gb|AHK04665.1|;gi|806957089|gb|AKC10396.1|,100.000,100.00,4,0,0,2,5,223,226,30,16.3
target0,gi|740708566|ref|WP_038493854.1|;gi|586951214|gb|AHK03002.1|;gi|1046116818|gb|OCJ33020.1|,100.000,100.00,4,0,0,2,5,86,89,30,16.3
target0,gi|489610489|ref|WP_003514930.1|;gi|358005938|gb|EHJ98263.1|;gi|586948539|gb|AHK00328.1|;gi|806952873|gb|AKC06182.1|;gi|945799800|gb|KQY53759.1|;gi|1046080907|gb|OCI97472.1|;gi|1046152694|gb|OCJ68605.1|;gi|1137566699|gb|OMP72688.1|,100.000,100.00,4,0,0,2,5,208,211,30,16.3
target0,gi|490566742|ref|WP_004431762.1|;gi|358003645|gb|EHJ95976.1|;gi|586952070|gb|AHK03858.1|;gi|806956305|gb|AKC09613.1|;gi|1046082682|gb|OCI99225.1|;gi|1046138350|gb|OCJ54378.1|;gi|1046143942|gb|OCJ59937.1|,100.000,100.00,4,0,0,2,5,185,188,30,16.3
target0,gi|490566742|ref|WP_004431762.1|;gi|358003645|gb|EHJ95976.1|;gi|586952070|gb|AHK03858.1|;gi|806956305|gb|AKC09613.1|;gi|1046082682|gb|OCI99225.1|;gi|1046138350|gb|OCJ54378.1|;gi|1046143942|gb|OCJ59937.1|,100.000,100.00,4,0,0,3,6,61,64,44,15.9
target0,gi|740711030|ref|WP_038496317.1|,100.000,100.00,4,0,0,2,5,189,192,30,16.3
target0,gi|1132113828|ref|WP_075807856.1|;gi|586952883|gb|AHK04670.1|;gi|806957094|gb|AKC10401.1|,100.000,100.00,4,0,0,2,5,188,191,30,16.3
target0,gi|489606681|ref|WP_003511122.1|;gi|358007750|gb|EHK00073.1|;gi|586951510|gb|AHK03298.1|;gi|806955765|gb|AKC09073.1|;gi|945791115|gb|KQY45105.1|,100.000,100.00,4,0,0,2,5,203,206,30,16.3
target0,gi|740706842|ref|WP_038492131.1|;gi|586950549|gb|AHK02338.1|;gi|806954844|gb|AKC08153.1|,83.333,83.33,6,1,0,1,6,110,115,30,16.3
